	total_retweets	total_followers	total_following	posts_count	total_posts	total_likes_mean	total_likes_median	total_replies_median	total_retweets_median	total_retweets_mean	id	total_replies	total_likes	name	total_replies_mean
username	[1, 5, 21, 1, 84, 24, 13, 9, 23, 12, 36, 1, 79, 5, 3, 122, 11, 151, 232, 10, 4, 58, 29, 7, 23, 338, 9, 169]	9889538	102	28	637165	437.42857142857144	148.5	13.5	17.0	52.857142857142854	8802752	[3, 5, 14, 4, 59, 93, 13, 13, 15, 12, 18, 4, 54, 16, 0, 55, 3, 50, 74, 6, 4, 69, 22, 11, 8, 147, 4, 19]	[28, 63, 92, 20, 569, 463, 102, 86, 239, 218, 324, 77, 876, 71, 51, 1042, 113, 899, 2052, 130, 60, 453, 386, 109, 167, 2373, 67, 1118]	G1	28.392857142857142
