	total_retweets	total_followers	total_following	posts_count	total_posts	total_likes_mean	total_likes_median	total_replies_median	total_retweets_median	total_retweets_mean	id	total_replies	total_likes	name	total_replies_mean
username	[11, 5, 34, 68, 15, 24, 16, 7, 60, 4, 6, 20, 55, 101, 168, 105, 431, 170, 49, 2, 80, 437, 55, 19, 2, 16, 70, 3, 5, 54]	1854824	496	30	95954	220.23333333333332	138.0	16.5	29.0	69.73333333333333	16632084	[7, 2, 20, 24, 15, 15, 0, 2, 101, 1, 5, 20, 18, 15, 27, 27, 123, 22, 5, 2, 64, 70, 29, 23, 5, 23, 109, 1, 2, 11]	[31, 28, 149, 217, 59, 159, 60, 43, 263, 19, 39, 264, 130, 205, 435, 361, 747, 294, 116, 21, 275, 1957, 160, 100, 15, 65, 210, 13, 26, 146]	CartaCapital	26.266666666666666
