	total_retweets	total_followers	total_following	posts_count	total_posts	total_likes_mean	total_likes_median	total_replies_median	total_retweets_median	total_retweets_mean	id	total_replies	total_likes	name	total_replies_mean
username	[9, 0, 5, 10, 2, 6, 4, 12, 1, 11, 6, 9, 4, 3, 3, 2, 4, 3, 9, 16, 12, 3, 5, 12, 4, 36, 81, 28, 11, 11]	2051306	905	30	162363	47.96666666666667	31.5	2.0	6.0	10.733333333333333	790680	[29, 0, 3, 2, 2, 1, 0, 5, 2, 4, 3, 4, 1, 0, 0, 11, 0, 6, 6, 2, 3, 0, 2, 1, 0, 3, 17, 18, 1, 0]	[31, 20, 30, 27, 32, 32, 14, 40, 15, 30, 27, 71, 22, 20, 8, 26, 44, 17, 59, 33, 66, 14, 33, 49, 19, 85, 252, 178, 108, 37]	BBC News Brasil	4.2
