	total_retweets	total_followers	total_following	posts_count	total_posts	total_likes_mean	total_likes_median	total_replies_median	total_retweets_median	total_retweets_mean	id	total_replies	total_likes	name	total_replies_mean
username	[3, 3, 1, 4, 4, 6, 6, 17, 8, 24, 591, 6, 24, 5, 25, 15, 6, 55, 6, 81, 18, 30, 194, 4, 51, 57, 16, 11, 2, 0]	5664150	8047	30	323157	230.43333333333334	61.0	10.0	9.5	42.43333333333333	54341363	[1, 3, 0, 4, 1, 1, 5, 5, 10, 7, 349, 17, 8, 10, 23, 42, 17, 11, 5, 119, 11, 43, 136, 3, 73, 21, 37, 13, 0, 2]	[10, 20, 10, 26, 30, 47, 53, 56, 136, 53, 3202, 79, 230, 50, 226, 149, 64, 155, 58, 315, 119, 69, 1037, 31, 309, 196, 112, 40, 18, 13]	Jornal O Globo	32.56666666666667
